Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
3,u,1070000.0,9.7,3.0,2.0,2.0,206.0,112.0,1998.0,Southern Metropolitan
5,h,2570000.0,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Southern Metropolitan
4,h,2400000.0,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,Southern Metropolitan
2,u,806000.0,9.7,2.0,1.0,1.0,122.0,97.0,1977.0,Southern Metropolitan
6,h,4000000.0,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,Southern Metropolitan
5,h,2250000.0,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,Southern Metropolitan
5,h,2800000.0,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,Southern Metropolitan
2,h,1850000.0,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,Southern Metropolitan
3,h,700000.0,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,Southern Metropolitan
2,h,500000.0,9.7,2.0,1.0,1.0,0.0,72.0,1960.0,Southern Metropolitan
3,h,2125000.0,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,Southern Metropolitan
4,h,1800000.0,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,Southern Metropolitan
2,u,635000.0,9.7,2.0,1.0,1.0,0.0,70.0,2014.0,Southern Metropolitan
2,u,526000.0,9.7,2.0,1.0,1.0,0.0,73.0,1960.0,Southern Metropolitan
3,h,905000.0,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,Southern Metropolitan
4,h,1750000.0,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,Southern Metropolitan
2,t,760000.0,9.7,2.0,1.0,1.0,121.0,100.0,1960.0,Southern Metropolitan
3,t,1367000.0,9.7,3.0,2.0,2.0,219.0,164.0,2003.0,Southern Metropolitan
4,t,1400000.0,9.7,4.0,3.0,2.0,241.0,240.0,2009.0,Southern Metropolitan
4,h,3270000.0,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,Southern Metropolitan
2,u,625000.0,9.7,2.0,1.0,1.0,115.0,104.0,1960.0,Southern Metropolitan
4,h,2730000.0,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,Southern Metropolitan
2,u,460000.0,9.7,2.0,1.0,1.0,0.0,79.0,1950.0,Southern Metropolitan
2,u,1053000.0,9.7,2.0,1.0,2.0,231.0,98.0,1985.0,Southern Metropolitan
3,t,1472000.0,9.7,3.0,2.0,2.0,306.0,170.0,1995.0,Southern Metropolitan
2,u,754000.0,9.7,2.0,1.0,1.0,87.0,88.0,1990.0,Southern Metropolitan
4,h,2188000.0,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,Southern Metropolitan
2,u,755000.0,9.7,2.0,1.0,1.0,213.0,92.0,1980.0,Southern Metropolitan
4,h,3290000.0,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,Southern Metropolitan
4,h,2410000.0,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,Southern Metropolitan
2,u,650000.0,9.7,2.0,1.0,1.0,0.0,150.0,1960.0,Southern Metropolitan
4,h,2000000.0,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,Southern Metropolitan
4,h,1900000.0,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,Southern Metropolitan
3,h,3401000.0,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,Southern Metropolitan
3,h,1750000.0,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,Southern Metropolitan
5,h,3020000.0,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Southern Metropolitan
5,h,2450000.0,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,Southern Metropolitan
2,u,730000.0,9.7,2.0,1.0,1.0,130.0,80.0,1960.0,Southern Metropolitan
3,h,1500000.0,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,Southern Metropolitan
4,h,1700000.0,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,Southern Metropolitan
3,t,1315000.0,9.2,3.0,2.0,2.0,260.0,167.0,2000.0,Southern Metropolitan
3,h,1500000.0,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,Southern Metropolitan
4,h,3230000.0,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,Southern Metropolitan
4,h,1905000.0,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,Southern Metropolitan
5,h,3300000.0,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,Southern Metropolitan
4,h,1900000.0,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,Southern Metropolitan
3,h,2251000.0,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,Southern Metropolitan
4,h,2205000.0,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,Southern Metropolitan
3,h,1265000.0,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,Southern Metropolitan
4,h,1750000.0,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,Southern Metropolitan
3,h,1450000.0,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,Southern Metropolitan
4,h,2614000.0,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,Southern Metropolitan
4,h,1825000.0,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,Southern Metropolitan
5,h,3250000.0,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,Southern Metropolitan
3,t,1150000.0,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Southern Metropolitan
4,h,1572000.0,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,Southern Metropolitan
5,h,1750000.0,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,Southern Metropolitan
4,h,1850000.0,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,Southern Metropolitan
4,h,2130000.0,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,Southern Metropolitan
5,h,3690000.0,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,Southern Metropolitan
4,h,1740000.0,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,Southern Metropolitan
4,h,2575000.0,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,Southern Metropolitan
4,h,1388800.0,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,Southern Metropolitan
4,h,1800000.0,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Southern Metropolitan
4,h,2910000.0,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,Southern Metropolitan
5,h,2200000.0,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Southern Metropolitan
3,h,1700000.0,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,Southern Metropolitan
3,h,1230000.0,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,Southern Metropolitan
7,h,2600000.0,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,Southern Metropolitan
4,h,1950000.0,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,Southern Metropolitan
5,h,1750000.0,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,Southern Metropolitan
5,h,2000000.0,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,Southern Metropolitan
3,h,1480000.0,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,Southern Metropolitan
3,h,1818000.0,9.2,3.0,1.0,1.0,722.0,90.0,1930.0,Southern Metropolitan
4,h,2525000.0,9.2,4.0,2.0,2.0,1235.0,196.0,1960.0,Southern Metropolitan
4,h,3360000.0,9.2,4.0,3.0,1.0,904.0,420.0,2003.0,Southern Metropolitan
3,h,1903000.0,9.2,3.0,1.0,2.0,713.0,720.0,1950.0,Southern Metropolitan
4,h,1720000.0,9.2,4.0,3.0,2.0,869.0,170.0,1950.0,Southern Metropolitan
4,h,1675000.0,9.2,4.0,2.0,2.0,667.0,201.0,1974.0,Southern Metropolitan
4,t,1680000.0,9.2,4.0,3.0,1.0,362.0,200.0,2014.0,Southern Metropolitan
5,h,4000000.0,9.2,5.0,5.0,4.0,1364.0,518.0,2013.0,Southern Metropolitan
4,h,2205000.0,9.2,4.0,2.0,2.0,1010.0,250.0,1950.0,Southern Metropolitan
3,h,2100000.0,9.2,3.0,2.0,3.0,949.0,175.0,1940.0,Southern Metropolitan
2,h,685000.0,9.2,2.0,1.0,1.0,177.0,85.0,1975.0,Southern Metropolitan
3,h,1335000.0,9.2,3.0,2.0,2.0,368.0,177.0,2009.0,Southern Metropolitan
4,h,1900000.0,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Southern Metropolitan
2,u,1040000.0,9.2,2.0,1.0,1.0,250.0,112.0,1995.0,Southern Metropolitan
4,h,1250000.0,9.2,4.0,2.0,2.0,644.0,153.0,1950.0,Southern Metropolitan
5,h,1875000.0,9.2,5.0,3.0,2.0,842.0,200.0,1961.0,Southern Metropolitan
4,h,1530000.0,9.2,4.0,2.0,2.0,701.0,198.0,1960.0,Southern Metropolitan
4,h,1700000.0,9.2,3.0,2.0,5.0,754.0,175.0,1960.0,Southern Metropolitan
3,h,1651000.0,9.2,3.0,1.0,2.0,657.0,151.0,1960.0,Southern Metropolitan
5,h,1920000.0,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Southern Metropolitan
5,h,1560000.0,9.2,5.0,2.0,3.0,845.0,199.0,1980.0,Southern Metropolitan
3,h,1038000.0,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Southern Metropolitan
5,h,1660000.0,9.2,4.0,3.0,2.0,737.0,193.0,1950.0,Southern Metropolitan
3,h,1770000.0,9.2,3.0,2.0,1.0,720.0,147.0,1955.0,Southern Metropolitan
2,u,691500.0,9.2,3.0,1.0,1.0,0.0,102.0,1968.0,Southern Metropolitan
3,u,875000.0,13.0,3.0,1.0,2.0,348.0,121.0,1950.0,Southern Metropolitan
3,h,1425000.0,13.0,3.0,2.0,2.0,613.0,143.0,1960.0,Southern Metropolitan
2,t,851000.0,13.0,2.0,1.0,1.0,140.0,250.0,1970.0,Southern Metropolitan
3,h,1222500.0,13.0,3.0,2.0,2.0,299.0,181.0,2000.0,Southern Metropolitan
3,h,1317500.0,13.0,3.0,1.0,1.0,576.0,127.0,1945.0,Southern Metropolitan
2,u,360000.0,13.0,2.0,1.0,1.0,0.0,69.0,1965.0,Southern Metropolitan
4,t,1435000.0,13.0,3.0,3.0,2.0,291.0,212.0,2012.0,Southern Metropolitan
3,h,1110000.0,13.0,3.0,1.0,2.0,692.0,164.0,1940.0,Southern Metropolitan
4,h,2435000.0,13.0,3.0,2.0,2.0,795.0,250.0,1928.0,Southern Metropolitan
3,h,1500000.0,13.0,3.0,2.0,1.0,565.0,222.0,1940.0,Southern Metropolitan
4,h,1300000.0,13.0,4.0,2.0,2.0,697.0,194.0,1940.0,Southern Metropolitan
3,h,1125000.0,13.0,3.0,1.0,2.0,584.0,116.0,1948.0,Southern Metropolitan
4,h,1328000.0,13.0,3.0,2.0,2.0,610.0,112.0,1940.0,Southern Metropolitan
3,h,1340000.0,13.0,3.0,2.0,1.0,526.0,135.0,1910.0,Southern Metropolitan
4,t,1155000.0,13.0,4.0,3.0,2.0,271.0,205.0,2010.0,Southern Metropolitan
3,h,1275000.0,13.0,3.0,1.0,4.0,758.0,138.0,1960.0,Southern Metropolitan
2,h,855000.0,13.0,2.0,1.0,1.0,296.0,103.0,1940.0,Southern Metropolitan
2,u,650000.0,13.0,2.0,1.0,1.0,116.0,92.0,1960.0,Southern Metropolitan
4,h,1815000.0,13.0,4.0,2.0,4.0,902.0,233.0,1950.0,Southern Metropolitan
4,h,2255000.0,13.0,4.0,3.0,2.0,557.0,353.0,2008.0,Southern Metropolitan
2,u,855000.0,13.0,2.0,2.0,3.0,226.0,475.0,2005.0,Southern Metropolitan
4,h,1860000.0,13.0,4.0,2.0,3.0,855.0,197.0,1930.0,Southern Metropolitan
2,u,725000.0,13.0,2.0,1.0,1.0,227.0,100.0,1990.0,Southern Metropolitan
3,h,1293000.0,13.0,3.0,1.0,1.0,632.0,108.0,1950.0,Southern Metropolitan
3,h,1328000.0,13.0,3.0,2.0,2.0,690.0,245.0,1970.0,Southern Metropolitan
4,t,1247000.0,13.0,4.0,2.0,3.0,354.0,255.0,2008.0,Southern Metropolitan
3,h,1370000.0,13.0,3.0,1.0,2.0,624.0,143.0,1950.0,Southern Metropolitan
3,h,1095000.0,13.0,3.0,2.0,1.0,581.0,170.0,1965.0,Southern Metropolitan
2,u,725000.0,13.0,2.0,1.0,1.0,677.0,88.0,2012.0,Southern Metropolitan
3,t,825000.0,13.0,3.0,2.0,2.0,147.0,149.0,2007.0,Southern Metropolitan
3,t,1235000.0,13.0,3.0,2.0,2.0,0.0,160.0,2012.0,Southern Metropolitan
3,h,1165000.0,13.0,3.0,1.0,2.0,694.0,125.0,1950.0,Southern Metropolitan
4,h,1910000.0,13.0,4.0,2.0,4.0,736.0,284.0,1950.0,Southern Metropolitan
2,u,820000.0,13.0,2.0,1.0,3.0,336.0,109.0,1960.0,Southern Metropolitan
4,h,1430000.0,13.0,4.0,2.0,2.0,611.0,168.0,1970.0,Southern Metropolitan
2,h,910000.0,13.0,2.0,1.0,2.0,274.0,96.0,1970.0,Southern Metropolitan
4,h,2520000.0,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan
5,h,1900000.0,13.0,5.0,2.0,2.0,567.0,250.0,1926.0,Southern Metropolitan
2,t,670000.0,13.0,2.0,2.0,1.0,123.0,90.0,2007.0,Southern Metropolitan
2,t,680000.0,13.0,2.0,1.0,1.0,83.0,107.0,1998.0,Southern Metropolitan
4,t,1320000.0,13.0,4.0,3.0,3.0,346.0,220.0,2010.0,Southern Metropolitan
6,h,1900000.0,13.0,6.0,3.0,2.0,708.0,275.0,1988.0,Southern Metropolitan
3,h,1535000.0,13.0,2.0,2.0,2.0,572.0,150.0,1930.0,Southern Metropolitan
4,h,1281000.0,13.0,3.0,1.0,5.0,594.0,150.0,1940.0,Southern Metropolitan
5,h,1385000.0,13.0,5.0,2.0,2.0,664.0,178.0,1950.0,Southern Metropolitan
4,h,2620000.0,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan
2,h,825000.0,13.9,2.0,2.0,1.0,176.0,125.0,2008.0,Southern Metropolitan
2,u,746000.0,13.9,2.0,1.0,2.0,281.0,95.0,2002.0,Southern Metropolitan
5,h,1275000.0,13.9,5.0,2.0,2.0,683.0,190.0,1960.0,Southern Metropolitan
3,u,1025000.0,13.9,3.0,2.0,2.0,384.0,120.0,1999.0,Southern Metropolitan
2,u,495000.0,13.9,2.0,1.0,1.0,76.0,79.0,1980.0,Southern Metropolitan
4,h,1220000.0,13.9,3.0,2.0,2.0,585.0,178.0,1950.0,Southern Metropolitan
3,h,885000.0,13.9,3.0,1.0,2.0,565.0,110.0,1950.0,Southern Metropolitan
3,t,830000.0,13.9,0.0,2.0,2.0,292.0,141.0,2012.0,Southern Metropolitan
4,t,1210000.0,13.9,3.0,3.0,2.0,291.0,222.0,2014.0,Southern Metropolitan
4,t,1160000.0,13.9,3.0,2.0,2.0,321.0,180.0,2006.0,Southern Metropolitan
3,h,1215000.0,13.9,3.0,2.0,3.0,730.0,110.0,1970.0,Southern Metropolitan
4,h,1200000.0,13.9,4.0,2.0,2.0,619.0,191.0,1960.0,Southern Metropolitan
3,h,1050000.0,13.9,3.0,2.0,2.0,627.0,140.0,1950.0,Southern Metropolitan
5,h,950000.0,13.9,5.0,2.0,4.0,618.0,146.0,1950.0,Southern Metropolitan
2,u,380000.0,13.9,3.0,2.0,1.0,0.0,78.0,1970.0,Southern Metropolitan
3,h,1338000.0,13.9,3.0,2.0,2.0,610.0,177.0,1970.0,Southern Metropolitan
2,u,651000.0,13.9,2.0,1.0,1.0,265.0,150.0,1960.0,Southern Metropolitan
3,h,1390000.0,13.9,4.0,2.0,2.0,590.0,118.0,1960.0,Southern Metropolitan
3,h,1100000.0,13.9,3.0,1.0,2.0,578.0,163.0,1955.0,Southern Metropolitan
4,h,1206000.0,13.9,4.0,1.0,1.0,636.0,138.0,1940.0,Southern Metropolitan
2,t,486500.0,13.9,2.0,1.0,1.0,0.0,75.0,1960.0,Southern Metropolitan
4,h,1415000.0,13.9,4.0,2.0,2.0,604.0,177.0,1970.0,Southern Metropolitan
4,t,1185000.0,13.9,4.0,2.0,2.0,305.0,207.0,2012.0,Southern Metropolitan
4,t,1060000.0,13.9,4.0,3.0,1.0,313.0,166.0,1960.0,Southern Metropolitan
3,h,845000.0,13.9,3.0,2.0,2.0,295.0,145.0,1998.0,Southern Metropolitan
3,t,860000.0,13.9,3.0,2.0,1.0,254.0,117.0,1995.0,Southern Metropolitan
3,t,921000.0,13.9,3.0,2.0,2.0,167.0,140.0,2009.0,Southern Metropolitan
2,h,742500.0,13.9,2.0,1.0,1.0,300.0,135.0,1960.0,Southern Metropolitan
3,h,920000.0,13.9,3.0,2.0,2.0,578.0,120.0,1950.0,Southern Metropolitan
2,h,702000.0,13.9,2.0,1.0,1.0,591.0,102.0,1960.0,Southern Metropolitan
3,t,805000.0,13.9,3.0,2.0,1.0,268.0,117.0,2000.0,Southern Metropolitan
4,h,1100000.0,13.9,4.0,2.0,1.0,274.0,190.0,2004.0,Southern Metropolitan
3,h,1050000.0,13.9,3.0,1.0,4.0,726.0,131.0,1950.0,Southern Metropolitan
2,h,722000.0,13.9,2.0,2.0,1.0,201.0,79.0,2005.0,Southern Metropolitan
3,h,930000.0,13.9,3.0,1.0,2.0,588.0,133.0,1960.0,Southern Metropolitan
3,h,921000.0,13.9,3.0,2.0,1.0,291.0,119.0,2000.0,Southern Metropolitan
4,h,1035000.0,13.9,3.0,1.0,2.0,610.0,160.0,1950.0,Southern Metropolitan
4,h,1352000.0,13.9,4.0,2.0,2.0,618.0,196.0,1950.0,Southern Metropolitan
4,t,1005000.0,13.9,4.0,2.0,2.0,296.0,205.0,2006.0,Southern Metropolitan
5,h,1600000.0,13.9,4.0,2.0,2.0,659.0,315.0,1930.0,Southern Metropolitan
3,h,1200000.0,13.9,3.0,1.0,1.0,721.0,120.0,1970.0,Southern Metropolitan
3,h,780000.0,13.9,3.0,2.0,2.0,421.0,126.0,1950.0,Southern Metropolitan
4,t,1250000.0,13.9,4.0,2.0,2.0,314.0,231.0,2010.0,Southern Metropolitan
4,h,1110000.0,13.9,4.0,2.0,2.0,583.0,176.0,1960.0,Southern Metropolitan
4,h,1690000.0,13.9,4.0,2.0,2.0,700.0,165.0,1950.0,Southern Metropolitan
3,u,791000.0,13.9,3.0,3.0,1.0,391.0,122.0,1950.0,Southern Metropolitan
3,h,900000.0,13.9,3.0,1.0,3.0,780.0,140.0,1940.0,Southern Metropolitan
3,t,970000.0,13.9,3.0,2.0,2.0,267.0,156.0,2000.0,Southern Metropolitan
3,h,823000.0,13.9,3.0,2.0,2.0,213.0,143.0,2003.0,Southern Metropolitan
4,t,1045000.0,13.9,4.0,2.0,1.0,316.0,190.0,2010.0,Southern Metropolitan
2,u,655000.0,13.9,2.0,1.0,1.0,154.0,80.0,2000.0,Southern Metropolitan
5,h,1550000.0,13.9,5.0,3.0,2.0,623.0,257.0,1950.0,Southern Metropolitan
3,h,835000.0,13.9,3.0,1.0,1.0,250.0,105.0,1980.0,Southern Metropolitan
4,t,1465000.0,13.9,3.0,2.0,2.0,319.0,256.0,2015.0,Southern Metropolitan
3,h,910000.0,13.9,3.0,1.0,1.0,587.0,96.0,1950.0,Southern Metropolitan
3,u,920000.0,13.9,3.0,2.0,1.0,388.0,123.0,2007.0,Southern Metropolitan
3,t,935000.0,13.9,3.0,2.0,2.0,230.0,160.0,2012.0,Southern Metropolitan
3,h,977000.0,13.9,3.0,1.0,2.0,543.0,163.0,1970.0,Southern Metropolitan
3,h,1352000.0,13.9,3.0,1.0,2.0,686.0,122.0,1950.0,Southern Metropolitan
4,h,1115000.0,13.9,4.0,2.0,2.0,575.0,160.0,1960.0,Southern Metropolitan
3,h,1197000.0,13.9,3.0,1.0,2.0,692.0,147.0,1949.0,Southern Metropolitan
2,u,485000.0,13.9,2.0,2.0,2.0,0.0,83.0,2011.0,Southern Metropolitan
4,h,1365000.0,13.9,4.0,1.0,1.0,582.0,151.0,1960.0,Southern Metropolitan
4,h,1698888.0,13.9,4.0,2.0,2.0,598.0,337.0,2006.0,Southern Metropolitan
3,t,965000.0,13.9,3.0,2.0,1.0,283.0,28.0,2010.0,Southern Metropolitan
3,u,870000.0,13.9,3.0,2.0,2.0,365.0,150.0,2011.0,Southern Metropolitan
3,h,1161000.0,13.9,3.0,2.0,3.0,629.0,168.0,1950.0,Southern Metropolitan
3,h,1266000.0,13.9,3.0,1.0,3.0,676.0,146.0,1970.0,Southern Metropolitan
3,t,700000.0,13.9,3.0,2.0,2.0,194.0,200.0,2008.0,Southern Metropolitan
4,t,1325000.0,13.9,4.0,4.0,2.0,363.0,265.0,2012.0,Southern Metropolitan
3,u,770000.0,13.9,3.0,2.0,1.0,281.0,132.0,2005.0,Southern Metropolitan
1,u,380000.0,13.9,1.0,1.0,1.0,0.0,99.0,1970.0,Southern Metropolitan
4,h,1175000.0,13.9,4.0,2.0,2.0,620.0,158.0,1980.0,Southern Metropolitan
3,h,1200000.0,13.9,3.0,1.0,1.0,640.0,120.0,1960.0,Southern Metropolitan
4,h,1370000.0,13.9,4.0,1.0,2.0,684.0,196.0,1970.0,Southern Metropolitan
4,h,1433500.0,13.9,4.0,1.0,1.0,725.0,186.0,1950.0,Southern Metropolitan
3,t,860000.0,13.9,3.0,2.0,1.0,210.0,131.0,2005.0,Southern Metropolitan
2,u,715000.0,13.9,2.0,1.0,1.0,194.0,114.0,1995.0,Southern Metropolitan
2,h,710000.0,13.9,2.0,1.0,1.0,0.0,115.0,1950.0,Southern Metropolitan
5,h,1550000.0,13.9,5.0,3.0,2.0,583.0,296.0,2007.0,Southern Metropolitan
3,u,790000.0,13.9,3.0,1.0,2.0,406.0,100.0,1996.0,Southern Metropolitan
3,h,1020000.0,13.9,3.0,1.0,2.0,596.0,144.0,1960.0,Southern Metropolitan
3,h,886000.0,13.9,3.0,2.0,1.0,185.0,122.0,2012.0,Southern Metropolitan
4,h,1015000.0,13.9,4.0,2.0,3.0,625.0,198.0,1997.0,Southern Metropolitan
4,h,1255000.0,13.9,4.0,2.0,2.0,610.0,167.0,1950.0,Southern Metropolitan
3,h,1320000.0,13.9,3.0,1.0,1.0,593.0,94.0,1950.0,Southern Metropolitan
3,h,870000.0,13.9,3.0,2.0,1.0,326.0,133.0,1950.0,Southern Metropolitan
4,h,1472500.0,13.9,4.0,2.0,2.0,592.0,219.0,2013.0,Southern Metropolitan
2,h,640000.0,13.9,2.0,2.0,2.0,298.0,118.0,2005.0,Southern Metropolitan
4,h,1620000.0,13.1,4.0,2.0,2.0,697.0,255.0,1940.0,Eastern Metropolitan
2,u,645000.0,13.1,2.0,1.0,1.0,140.0,81.0,1965.0,Eastern Metropolitan
4,h,1560000.0,13.1,3.0,2.0,3.0,729.0,167.0,1905.0,Eastern Metropolitan
3,h,1715000.0,13.1,3.0,2.0,2.0,458.0,170.0,1950.0,Eastern Metropolitan
3,h,1200000.0,13.1,3.0,1.0,2.0,550.0,110.0,1950.0,Eastern Metropolitan
3,h,1760000.0,13.1,3.0,1.0,0.0,741.0,151.0,1910.0,Eastern Metropolitan
3,h,948000.0,13.1,3.0,1.0,2.0,384.0,108.0,1950.0,Eastern Metropolitan
2,u,465000.0,13.1,2.0,2.0,1.0,0.0,65.0,2010.0,Eastern Metropolitan
4,t,975000.0,13.1,4.0,2.0,2.0,299.0,158.0,2008.0,Eastern Metropolitan
3,h,1325000.0,13.1,3.0,1.0,1.0,702.0,134.0,1950.0,Eastern Metropolitan
3,t,750000.0,13.1,3.0,2.0,1.0,150.0,3.0,2000.0,Eastern Metropolitan
3,h,1400000.0,13.1,3.0,2.0,1.0,643.0,159.0,1940.0,Eastern Metropolitan
3,h,1500000.0,13.1,3.0,1.0,2.0,664.0,106.0,1930.0,Eastern Metropolitan
4,h,1600000.0,13.1,4.0,2.0,1.0,692.0,195.0,1890.0,Eastern Metropolitan
4,h,1461400.0,13.1,3.0,2.0,2.0,780.0,235.0,1927.0,Eastern Metropolitan
3,u,775000.0,13.1,3.0,1.0,1.0,211.0,108.0,1980.0,Eastern Metropolitan
4,h,1670000.0,13.1,4.0,4.0,4.0,707.0,162.0,1926.0,Eastern Metropolitan
3,h,4000000.0,13.1,3.0,1.0,2.0,763.0,120.0,1945.0,Eastern Metropolitan
3,h,928000.0,13.1,3.0,1.0,1.0,307.0,106.0,1890.0,Eastern Metropolitan
2,u,636000.0,13.1,2.0,1.0,1.0,151.0,82.0,1970.0,Eastern Metropolitan
3,h,1170000.0,13.1,3.0,1.0,1.0,755.0,95.0,1920.0,Eastern Metropolitan
4,h,1670000.0,13.1,4.0,2.0,2.0,590.0,231.0,1924.0,Eastern Metropolitan
3,h,857000.0,13.1,4.0,1.0,1.0,492.0,119.0,1930.0,Eastern Metropolitan
3,t,822500.0,13.1,3.0,2.0,1.0,238.0,130.0,2000.0,Eastern Metropolitan
2,h,645000.0,10.8,2.0,1.0,1.0,566.0,75.0,1950.0,Western Metropolitan
3,t,502000.0,10.8,3.0,1.0,1.0,220.0,106.0,2011.0,Western Metropolitan
3,u,495000.0,10.8,3.0,2.0,1.0,327.0,124.0,2006.0,Western Metropolitan
2,h,868000.0,10.8,2.0,1.0,4.0,749.0,77.0,1950.0,Western Metropolitan
4,h,645000.0,10.8,4.0,2.0,1.0,283.0,154.0,1990.0,Western Metropolitan
3,h,652000.0,10.8,3.0,2.0,1.0,216.0,145.0,2010.0,Western Metropolitan
4,h,850000.0,10.8,4.0,2.0,2.0,606.0,240.0,2002.0,Western Metropolitan
3,h,575000.0,10.8,3.0,1.0,3.0,559.0,98.0,1955.0,Western Metropolitan
4,h,882000.0,10.8,4.0,2.0,2.0,393.0,216.0,2008.0,Western Metropolitan
3,h,730000.0,10.8,3.0,2.0,2.0,544.0,135.0,1970.0,Western Metropolitan
4,h,610000.0,10.8,4.0,2.0,1.0,283.0,154.0,1990.0,Western Metropolitan
3,h,696000.0,10.8,3.0,1.0,0.0,557.0,90.0,1960.0,Western Metropolitan
3,t,579000.0,10.8,3.0,2.0,1.0,198.0,144.0,2013.0,Western Metropolitan
3,h,765000.0,10.8,3.0,1.0,1.0,658.0,105.0,1960.0,Western Metropolitan
2,t,475000.0,10.8,2.0,1.0,1.0,115.0,104.0,1980.0,Western Metropolitan
4,h,550000.0,10.8,4.0,2.0,1.0,288.0,160.0,2000.0,Western Metropolitan
3,h,495000.0,10.8,3.0,1.0,1.0,158.0,138.0,2005.0,Western Metropolitan
3,h,565000.0,10.8,3.0,2.0,1.0,566.0,78.0,1970.0,Western Metropolitan
3,h,1635000.0,11.2,3.0,1.0,2.0,366.0,156.0,1920.0,Southern Metropolitan
4,h,3695000.0,11.2,4.0,3.0,2.0,836.0,284.0,1960.0,Southern Metropolitan
2,u,536000.0,11.2,2.0,1.0,2.0,0.0,70.0,1970.0,Southern Metropolitan
4,h,3700000.0,11.2,4.0,3.0,2.0,742.0,247.0,1900.0,Southern Metropolitan
3,h,1975000.0,11.2,3.0,1.0,2.0,432.0,122.0,1930.0,Southern Metropolitan
3,h,1390000.0,11.2,3.0,1.0,2.0,340.0,137.0,1975.0,Southern Metropolitan
4,h,2905000.0,11.2,4.0,3.0,1.0,487.0,260.0,1905.0,Southern Metropolitan
2,u,1300000.0,11.2,2.0,2.0,2.0,329.0,132.0,1940.0,Southern Metropolitan
3,t,1725000.0,11.2,3.0,2.0,2.0,411.0,225.0,1997.0,Southern Metropolitan
3,h,2100000.0,11.2,3.0,2.0,2.0,463.0,209.0,1970.0,Southern Metropolitan
2,u,800000.0,11.2,2.0,1.0,1.0,90.0,74.0,1960.0,Southern Metropolitan
